525,１、２、３、灰ッ。…って、何を言わすねんっ！ベタ過ぎるやろ〜。,null,4,Mon Jan 02 23:53:25 UTC 2012,-1
526,嗚呼〜日本のどこかに〜私を〜待ってる〜人がいる〜♪,null,3,Tue Jan 03 04:44:17 UTC 2012,-1
527,…灰を撒いても怒られない花咲か爺さんが羨ましい。,null,3,Wed Jan 04 11:05:07 UTC 2012,-1
528,キミだって、堪忍袋の緒がキレることだってあるだろ？,null,4,Wed Jan 04 14:15:34 UTC 2012,-1
529,灰（へ）が出る３秒前、「チュー」「リッ」「プ！」,null,4,Wed Jan 04 14:20:35 UTC 2012,-1
530,観光客の皆さんは大喜び。周辺住民の皆さんは大迷惑。,null,4,Thu Jan 05 14:15:57 UTC 2012,-1
531,お呼びでない？こりゃまた失礼しました！,null,3,Fri Jan 06 23:35:38 UTC 2012,-1
532,今シーズン、果たして大台達成なるか？,null,4,Sat Jan 07 14:52:47 UTC 2012,-1
533,ヘッ、クションッ。あ〜、また誰かが噂を。,null,4,Sat Jan 07 15:02:49 UTC 2012,-1
534,まあ、これが趣味といってもなかなか理解してもらえませんがね。,null,4,Sun Jan 08 08:50:31 UTC 2012,-1
535,あ、いや。けっして体調がすごく悪いわけではないんだ。ただの発作さ。,null,4,Sun Jan 08 08:55:32 UTC 2012,-1
536,主治医には止められているんだけど、ゴメンな。,null,4,Sun Jan 08 08:55:32 UTC 2012,-1
537,吹いたｗｗｗｗｗｗ,null,4,Mon Jan 09 10:15:15 UTC 2012,-1
538,僕は噴火が少ない,null,4,Mon Jan 09 15:46:04 UTC 2012,-1
539,イ○ラちゃん「灰！灰！」,null,3,Mon Jan 09 22:57:10 UTC 2012,-1
540,噴火ボーナス、ゲエェェッットオオオオオ!!!!!!!!,null,4,Mon Jan 09 23:12:12 UTC 2012,-1
541,私の灰は風と共に去りぬ。,null,3,Tue Jan 10 21:25:40 UTC 2012,-1
542,…今日、何回いけるかなあ？（へんな意味じゃなくて）,null,4,Tue Jan 10 21:25:40 UTC 2012,-1
543,なんだかんだ言いながらオレを愛してくれる鹿児島県民、嫌いじゃないぜ☆ミ　灰はオレからのささやかな贈り物だ、受け取ってくれ,null,4,Wed Jan 11 12:52:48 UTC 2012,-1
544,ど〜も〜、昭和火口でぇーす。それでは「一発芸」行っきま〜す！,null,4,Wed Jan 11 15:28:11 UTC 2012,-1
545,彼女にフラれたうえに、灰にも降られたか。君も災難だなあ。,null,4,Wed Jan 11 15:38:13 UTC 2012,-1
546,ちゃーらー！　へっちゃらー！　何～が起きて～も気分は～　へ～のへ～のかっぱ～ぁ♪,null,4,Wed Jan 11 17:23:26 UTC 2012,-1
547,将来なんになるの〜〜？,null,4,Thu Jan 12 10:48:27 UTC 2012,-1
548,実力のある火山は姿勢からして端正である。,null,3,Thu Jan 12 17:14:19 UTC 2012,-1
549,3時になりました県民体操です,null,4,Sat Jan 14 04:19:33 UTC 2012,-1
550,今日、あと何回いけるかなあ？（へんな意味じゃなくて）,null,4,Sat Jan 14 04:49:37 UTC 2012,-1
551,百回突破ーっ！,null,3,Sat Jan 14 11:40:36 UTC 2012,-1
552,俺の桜島がこんなに噴火するわけがない,null,3,Sun Jan 15 02:52:30 UTC 2012,-1
553,灰のままにわがままに僕は君だけを傷つけない♪,null,4,Sun Jan 15 04:12:42 UTC 2012,-1
554,私、昭和火口は桜島フェリーと同様、24時間働いています。,null,4,Sun Jan 15 11:28:33 UTC 2012,-1
555,あなたと噴火したい…,null,3,Mon Jan 16 04:25:47 UTC 2012,-1
556,噴いてばっかでサーセンｗｗｗｗｗ,null,3,Tue Jan 17 09:59:08 UTC 2012,-1
557,急げ〜、ヤバい〜、洩れるぅ〜〜〜〜。あ…。間に合わんかった…。,null,3,Tue Jan 17 11:54:25 UTC 2012,-1
558,じゃあいつ噴火するのか？……今でしょ。,null,3,Wed Jan 18 05:06:50 UTC 2012,-1
559,今夜あたり、天文館の夜景をバックに１発どう？,null,4,Thu Jan 19 09:31:42 UTC 2012,-1
560,ヘビーローテーション♪,null,3,Thu Jan 19 10:51:54 UTC 2012,-1
561,もーえろよもえろーよー,null,4,Fri Jan 20 11:21:18 UTC 2012,-1
562,やさしくなりたい♪,null,3,Tue Jan 24 05:48:22 UTC 2012,-1
563,家族になろうよ♪,null,3,Tue Jan 24 05:53:23 UTC 2012,-1
564,グランドファイア！　イグニッション！！,null,3,Tue Jan 24 14:17:00 UTC 2012,-1
565,Ultra soul! （灰！）,null,3,Tue Jan 24 14:27:01 UTC 2012,-1
566,次のナンバーは昭和火口からのリクエスト、真心ブラザーズで「どか〜ん」。,null,3,Wed Jan 25 15:40:29 UTC 2012,-1
567,どかーんと一発 やってみようよー♪,null,4,Thu Jan 26 18:10:24 UTC 2012,-1
568,きれいな姿してるだろ　生きてるんだぜ、おれ,null,4,Fri Jan 27 18:03:50 UTC 2012,-1
569,噴火口にメントス入れたのは誰よ！わいか？おい！そっちん、わいか！,null,3,Sat Jan 28 00:50:47 UTC 2012,-1
570,灰を撒くと、花が咲くんだよね？だから精一杯灰を降らすよ。すべての受験生に「サクラサケ」,null,3,Sat Jan 28 19:12:53 UTC 2012,-1
571,「みんな、昭和火口推しですよね〜？」「ハ〜イ！」,null,3,Sun Feb 05 22:34:57 UTC 2012,-1
572,んも！んだもしたんっ。おまんな、ないご？（えっ！あららら。あなた、何事？）,null,4,Sun Feb 05 23:55:08 UTC 2012,-1
573,ユニバーサルスタジオジャパンは桜島にある、これ豆な（事実です）,null,4,Mon Feb 06 02:10:29 UTC 2012,-1
574,Sakurazima is worth visiting at least once. 600,null,4,Tue Feb 07 16:29:26 UTC 2012,-1
575,さて２００回を突破したわけだけれども、こんなのはまだまだ序の口なのだよ！,null,3,Tue Feb 07 18:44:39 UTC 2012,-1
576,ありがとう～ってつたーえたーくて～♪,null,4,Thu Feb 09 15:54:48 UTC 2012,-1
577,ほいでよ!!,null,4,Fri Feb 10 02:51:06 UTC 2012,-1
578,わぁい噴火 桜島噴火大好き,null,3,Fri Feb 10 08:41:48 UTC 2012,-1
579,りあじゅうばくはつしろー,null,3,Sun Feb 12 09:32:44 UTC 2012,-1
580,めざましどかーん！,null,4,Sat Feb 18 07:09:57 UTC 2012,-1
581,噴火していいのは火山灰の覚悟があるやつだけだ！,null,3,Mon Feb 20 03:32:41 UTC 2012,-1
582,いつでもは噴火してないわよ。噴火しているときだけ。,null,4,Fri Feb 24 09:11:55 UTC 2012,-1
583,桜島は元気いいなあ。何かい いことでもあったのかい？,null,3,Fri Feb 24 09:26:56 UTC 2012,-1
584,君が走るぅ〜僕が走るぅ〜灰の上ぇ〜♪,null,4,Fri Feb 24 15:47:37 UTC 2012,-1
585,ところでさぁ「オハラハー」って何？食べられる？,null,4,Fri Feb 24 16:02:39 UTC 2012,-1
586,降らせないでください。私あなたのことが嫌いです。,null,4,Sat Feb 25 05:34:27 UTC 2012,-1
587,桜島ランニングに参加したみんな、おつかれさま！いつもより多めに灰降らせといたから☆,null,4,Sun Feb 26 07:48:39 UTC 2012,-1
588,火山灰のことは嫌いになっても桜島のことは嫌いにならないでください,null,3,Sun Feb 26 09:58:53 UTC 2012,-1
589,だってさ、もうすぐセンバツ始まるからグラウンド整備用の火山灰いるでしょ？,null,3,Mon Feb 27 01:25:37 UTC 2012,-1
590,家族に乾杯見た？霧島市じゃったど。おいが映っちょったがTV映りどげんやったけ？,null,4,Mon Feb 27 01:30:38 UTC 2012,-1
591,コラッ、昭和火口っ。このこのっ、大バカもーんっ。,null,4,Mon Feb 27 04:52:46 UTC 2012,-1
592,大隅半島のみなさん元気ですかーー！,null,4,Mon Feb 27 07:38:06 UTC 2012,-1
593,この噴火プライスレス！,null,4,Mon Feb 27 09:03:10 UTC 2012,-1
594,桜島は禁煙なんて出来ないっ！くらえっ噴煙！,null,3,Wed Feb 29 17:34:41 UTC 2012,-1
595,将来なんになりたいのー？あんたはー？私は公務員！私はさくらじまぁああ,null,3,Wed Feb 29 17:39:42 UTC 2012,-1
596,F･U･N･K･A! F･U･N･K･A! for dream♪,null,4,Wed Feb 29 17:44:44 UTC 2012,-1
597,あ〜、スカしたつもりが、ニオイでバレた…。,null,4,Fri Mar 02 00:11:58 UTC 2012,-1
598,毎度おなじみ流浪の降灰、昭和火口です。,null,4,Fri Mar 02 00:26:59 UTC 2012,-1
599,ひゃ〜くね〜ん先も〜噴火しちゃうよ〜♪灰は〜僕のすべてさぁ〜♪,null,3,Fri Mar 02 18:50:32 UTC 2012,-1
600,右噴火口、左噴火口交互に見て〜,null,3,Sat Mar 03 00:56:31 UTC 2012,-1
601,灰が踊るバスストップ♪君は誰かに抱かれ〜♪立ちすくむ僕のこと見ないふりしたぁ〜♪,null,3,Sun Mar 04 11:49:56 UTC 2012,-1
602,霧島山｢はいはいわかりましたよ！｣桜島｢灰は一回でいいんだよ！｣霧島山｢お前が言うな！｣,null,3,Sun Mar 04 19:50:40 UTC 2012,-1
603,今週のビックリドッキリメカ〜!!火山灰♪火山灰♪火山灰♪火山灰♪,null,4,Tue Mar 06 02:38:44 UTC 2012,-1
604,母校の小中高の校歌に、桜島を連想させる言葉が入っていたらRT,null,4,Wed Mar 07 18:22:36 UTC 2012,-1
605,噴火を、しましょう,null,4,Thu Mar 08 04:09:22 UTC 2012,-1
606,失礼、噴火しました,null,4,Thu Mar 08 04:13:12 UTC 2012,-1
607,俺も「ほこ×たて」で絶景対決されたいがよ。,null,4,Sun Mar 11 11:47:36 UTC 2012,-1
608,くまモン｢俺に勝てるかモン？｣さくらじまん｢負けないお！くらえ〜噴火！｣くまモン｢阿蘇山呼ぶモン！｣,null,4,Sun Mar 11 22:06:08 UTC 2012,-1
609,｢だって、煙が出ちゃう！桜島だもん！｣,null,4,Sun Mar 11 22:11:21 UTC 2012,-1
610,もぉ〜黄砂なんなのけぇ〜。うざいし目が痛い,null,4,Mon Mar 12 09:32:26 UTC 2012,-1
611,よし！舞ってる花粉を落としてやっで待っちょれ！,null,3,Mon Mar 12 10:08:48 UTC 2012,-1
612,黄砂や花粉に負けない！,null,3,Mon Mar 12 12:18:22 UTC 2012,-1
613,え？イヤだぁ〜全国ニュースとYahooトップに出ちゃった。,null,4,Mon Mar 12 13:26:47 UTC 2012,-1
614,お、俺が悪いんじゃない。風向きが悪いんだって！,null,4,Mon Mar 12 23:38:34 UTC 2012,-1
615,グレーゾーンです。,null,3,Tue Mar 13 03:10:09 UTC 2012,-1
616,こあ!!だいか!!オイのやる気スイッチを連打したたぁ〜!!止まらんがよ!!いけんすっとよ!!,null,3,Tue Mar 13 03:20:39 UTC 2012,-1
617,県外に進学就職してもオイのこと忘れんじょってな〜。キバレよ〜,null,4,Thu Mar 15 01:29:54 UTC 2012,-1
618,あれ？俺さっき噴火しなかったけ？今日何回目け？数えがならんがよ,null,3,Thu Mar 15 02:26:58 UTC 2012,-1
619,オイは言っちょっけど市内にあったっど。県庁所在地に活火山やっど、おぜどが。,null,3,Thu Mar 15 05:18:47 UTC 2012,-1
620,桜島SAち、おかしどな。あいは姶良SAじゃなかけ？観光客んしな〜まっごどな。,null,3,Fri Mar 16 01:26:40 UTC 2012,-1
621,シルバー系の車に乗っちょいしもそろそろ洗車をせんな？灰対策でシルバーにしたたろが？ばれちょっど。オイは負けんど,null,4,Fri Mar 16 03:07:19 UTC 2012,-1
622,をっ？風向きが変わったな。一発かましてみるかッ。,null,4,Fri Mar 16 11:31:30 UTC 2012,-1
623,観光客のみなさんこれが火山灰で〜す。あ、オイをフォローしちょったぁ地元んしばっかいけ？こあしもた！,null,4,Sat Mar 17 13:21:59 UTC 2012,-1
624,か、悲しくて泣いてるんじゃないからね！灰が目に入っただけなんだからッ！,null,4,Sun Mar 18 06:44:39 UTC 2012,-1
625,飛ばない火山灰はただの灰だ,null,4,Sun Mar 18 21:21:28 UTC 2012,-1
626,♪あ〜、私の灰は〜、南の〜、風に乗って…ゴメンナサイ。,null,4,Mon Mar 19 00:07:12 UTC 2012,-1
627,「さ」ようなら「く」やしいけれど「ラ」ストです「じ」ぁあねそれでは「ま」たきてね。,null,3,Mon Mar 19 00:22:17 UTC 2012,-1
628,俺の骨は桜島にまいてくれ〜！,null,4,Mon Mar 19 12:08:26 UTC 2012,-1
629,3月20日は俺も休みやったど。気付いちょったけ？今日からまたきばっど！,null,4,Tue Mar 20 23:49:47 UTC 2012,-1
630,灰の骨頂だぁ！,null,4,Wed Mar 21 19:11:55 UTC 2012,-1
631,山が萌え、鳥が舞い、雲は流れ、波はしぶく。剣を心に、歩む道。たぎる薩摩の！風が吹く！薩摩剣士、隼人！,null,4,Sun Mar 25 07:12:34 UTC 2012,-1
632,バルス！,null,4,Sun Mar 25 07:42:37 UTC 2012,-1
633,ｻｸｰﾗｼﾞﾏｯ!!／(^ω^)＼噴火ｼﾏｯｽ!!,null,3,Sun Mar 25 13:08:20 UTC 2012,-1
634,1日1発〜♪ 3日で3発♪3発かまして2発不発♪ 365発のマーチ,null,4,Tue Mar 27 13:25:02 UTC 2012,-1
635,【灰】,null,4,Tue Mar 27 17:35:29 UTC 2012,-1
636,あ、あんたのために噴火したんじゃないんだからね。い、いつもお疲れサマー。,null,4,Wed Mar 28 16:21:46 UTC 2012,-1
637,でんでら灰が！！　でてくるばってん！！,null,3,Fri Mar 30 23:44:28 UTC 2012,-1
638,あれ、不発？,null,4,Sun Apr 01 04:37:26 UTC 2012,-1
639,＼さくらじま、噴火チャージ！／,null,4,Sun Apr 01 04:38:20 UTC 2012,-1
640,逃げきれるとでも思った？残念ながら鹿児島は灰の領域だよ。,null,3,Sun Apr 01 15:34:49 UTC 2012,-1
641,めちゃめちゃに空が晴れているたったいま噴火すればいいのに全部,null,4,Sun Apr 08 02:58:24 UTC 2012,-1
642,でも少し・・・この風・・・泣いてます,null,3,Mon Apr 09 03:29:04 UTC 2012,-1
643,鹿児島の火山なんざ――燃えるだけだろうがあ！,null,3,Mon Apr 09 07:21:56 UTC 2012,-1
644,白くま食べたいよね【灰】,null,3,Mon Apr 09 17:59:27 UTC 2012,-1
645,雨なんかに負けないっ！,null,3,Wed Apr 11 01:38:03 UTC 2012,-1
646,おいは出し惜しみはせんど,null,4,Wed Apr 11 07:10:37 UTC 2012,-1
647,はらしもた！へが出った,null,3,Wed Apr 11 12:36:58 UTC 2012,-1
648,テレビ見ないから鹿児島弁で言われてもわからないっすよｗｗｗ,null,4,Fri Apr 13 00:22:49 UTC 2012,-1
649,噴火は霧島を越える,null,4,Sun Apr 15 07:30:17 UTC 2012,-1
650,噴火したら灰が降るよ。僕は決め顔でそう言った。,null,4,Tue Apr 17 03:32:56 UTC 2012,-1
651,｜´∀｀)ﾉｼ 三【灰】,null,3,Tue Apr 17 08:52:32 UTC 2012,-1
652,(」・ω・)」うー！ (／・ω・)／灰ー！,null,4,Wed Apr 18 05:00:25 UTC 2012,-1
653,ただいま大空へ高く舞い上がりました噴煙は、あなたの住む街へ爽やかな風にのってやって参ります。,null,4,Sun Apr 22 01:58:16 UTC 2012,-1
654,誰が言ったか知らないが、言われなくても確かに傍迷惑な降灰アワーのお時間がやって参りました。,null,4,Sun Apr 22 02:08:17 UTC 2012,-1
655,いったい何度やったら気が済むんだぃ？,null,4,Thu May 03 12:57:57 UTC 2012,-1
656,君に届け,null,4,Sun May 06 22:52:15 UTC 2012,-1
657,かざぁああんばあああい♪ねえ、心まで白く染められたなら～ああああ～♪,null,3,Tue May 08 19:31:42 UTC 2012,-1
658,灰うぉんちゅー♪(灰うぉんちゅー♪) あいにーでゅー♪あいにーでゅー♪へびーいーろーおーてーしょーん♪,null,3,Sat May 12 11:31:42 UTC 2012,-1
659,♪灰がか〜ぜ〜に〜、灰がか〜ぜにの〜ってぇ〜、あのぉ大きなそ〜らがぁ、ちんぐぁらっになります〜。,null,4,Sat May 12 23:11:53 UTC 2012,-1
660,♪サツマのそらをつらぬいて、高く上がった噴煙は、我ら鹿児島県民に、観光のためと放たれた。,null,4,Sun May 13 00:32:35 UTC 2012,-1
661,…出ちゃった。(ﾉ´∀｀*)ﾃﾍｯ｡,null,4,Wed May 16 04:34:19 UTC 2012,-1
662,金環日食を簡単には見せない、それが灰雨。,null,4,Mon May 21 04:50:38 UTC 2012,-1
663,46番 桜島、『へさめ』歌います!! 呑ませて下さい〜もう少し〜今夜は帰りたい帰りたくない〜♪,null,3,Mon May 21 04:55:48 UTC 2012,-1
664,ウェーイwwwwwwwwww,null,4,Mon May 21 05:40:45 UTC 2012,-1
665,しろくま？ 時代は鹿屋のクロクマたい!,null,4,Mon May 21 13:32:31 UTC 2012,-1
666,噴火するけどさぁ、桜島フェリーに乗ってうどんでも食べながら、桜島に来なっせ！ヾ(*´∀｀*)ﾉ,null,4,Mon May 21 13:47:53 UTC 2012,-1
667,スカイツリーがなんじゃっと？桜島が一番、はい噴火ドーン！,null,3,Tue May 22 06:41:39 UTC 2012,-1
668,ちょっしもた!!はんでった,null,3,Thu May 24 01:19:30 UTC 2012,-1
669,よか胃腸科はなかけ？最近、腹んちょしがわりとよ。,null,3,Thu May 24 01:24:31 UTC 2012,-1
670,君のミスディレクションも僕の灰には通用しないよ,null,3,Sat May 26 08:37:31 UTC 2012,-1
671,そ、、、外に出すぞ！,null,4,Fri Jun 01 02:11:50 UTC 2012,-1
672,梅雨シーズンは、雨に紛れてこっそりとやらかしています。悪気はないけど、ごめんネっ。,null,4,Fri Jun 08 02:50:48 UTC 2012,-1
673,見せてもらおうか。鹿児島市の克灰袋の性能とやらを。,null,4,Thu Jun 14 10:29:57 UTC 2012,-1
674,霧島とは違うのだよ！霧島とは！,null,4,Sat Jun 16 16:42:38 UTC 2012,-1
675,灰の降る日に生まれ、灰と共に生き、灰となって消えていく。鹿児島生活も、悪くない。,null,3,Tue Jun 19 17:03:26 UTC 2012,-1
676,この灰を霧島様に・・・これは・・・良い物だー！,null,3,Fri Jun 22 07:39:38 UTC 2012,-1
677,落ち着け！これは桜島の火山雷というものだ！,null,3,Fri Jun 22 11:11:07 UTC 2012,-1
678,まこーち　げねこちゃ　わっはっは♪,null,4,Tue Jul 03 15:48:16 UTC 2012,-1
679,♪たたけボーンゴ！響けサーンバ！踊れ南の活火山♪,null,4,Wed Jul 04 14:34:35 UTC 2012,-1
680,＼ドッカリーン／,null,3,Sun Jul 08 00:45:41 UTC 2012,-1
681,我々の業界ではご褒美です！！,null,4,Mon Jul 09 04:17:48 UTC 2012,-1
682,継続は力なり！,null,4,Wed Jul 11 09:06:28 UTC 2012,-1
683,あ、今のなし！,null,4,Tue Jul 17 04:43:29 UTC 2012,-1
684,やめてよね。本気で噴火したら桜島が阿蘇山にかなうワケ無いだろ　,null,4,Wed Jul 25 04:45:25 UTC 2012,-1
685,あなた降灰にする？ゲリラ豪雨にする？それとも〜、へ・さ・めッ？❤,null,4,Wed Jul 25 07:10:49 UTC 2012,-1
686,こげん降灰しちょっとに錦江湾は埋まらんがねぇ。ないごてけ？まだ足りんとけ？,null,4,Wed Jul 25 07:20:51 UTC 2012,-1
687,友達からのメールかと思った？残念でした降灰メールでぇ〜すψ(｀∇´)ψ,null,4,Wed Jul 25 07:25:51 UTC 2012,-1
688,今年の目標【錦江湾を埋める】イルカ「やめてぇぇ〜！」,null,3,Wed Jul 25 07:30:53 UTC 2012,-1
689,イチローがヤンキースに移籍したので、これはムネリンの涙だ！,null,3,Wed Jul 25 07:30:53 UTC 2012,-1
690,ぼっち噴火,null,4,Wed Jul 25 08:10:59 UTC 2012,-1
691,断捨離すっどー！,null,4,Wed Jul 25 09:36:08 UTC 2012,-1
692,通知表に落ち着きがないって書いてあるがよ,null,3,Wed Jul 25 09:46:09 UTC 2012,-1
693,好きです！・・・かすたどん,null,3,Thu Jul 26 04:12:54 UTC 2012,-1
694,富士山に怒られるまで俺はやる！,null,4,Thu Jul 26 04:27:57 UTC 2012,-1
695,あんAKBん、ゆきりんのソロな「火山灰」ちタイトルやっげなよ！むぜもんじゃ,null,4,Thu Jul 26 04:48:04 UTC 2012,-1
696,ええ、まって。おはんな、ちけもんな噛まんや。いっと茶を飲まんね。,null,4,Thu Jul 26 04:48:05 UTC 2012,-1
697,こあ！だいか！そば茶屋ん、ちけもんで腹いっぺなっちょったぁ！胃がまくじっど！,null,3,Thu Jul 26 04:53:05 UTC 2012,-1
698,屋外での飲食のトッピングの灰はサービスでございます。,null,4,Sat Jul 28 12:21:59 UTC 2012,-1
699,おいは部屋干し洗剤の売上にわっぜ貢献しちょらせんけ？なんも報酬はなかど。,null,4,Sat Jul 28 12:21:59 UTC 2012,-1
700,リツイち、ないな？がっついの仲間な？んだもしたん！,null,4,Mon Jul 30 13:47:30 UTC 2012,-1
701,おいもRTランキングに入ってみたいがよ。,null,3,Mon Jul 30 13:52:31 UTC 2012,-1
702,こまんか頃に「さくまじら」ち、まっごっちょったしRT,null,4,Mon Jul 30 13:57:32 UTC 2012,-1
703,フォロワーが10000行ったら俺は噴火を止め……ま…………しぇ〜ん！ひゃっほ〜い,null,3,Tue Jul 31 03:54:14 UTC 2012,-1
704,ワイたちゃよ、オイが噴火したら腹かいちょっどん、台風がくっち言えばワクワクしちょらせんけ？天災はどいもあんなかど！,null,3,Tue Jul 31 09:29:58 UTC 2012,-1
705,最近、カゴハラ（鹿児島弁の強要）がひどいんです。ニューヨークはブルックリンの生まれなのに・・・　,null,4,Wed Aug 01 01:02:05 UTC 2012,-1
706,夏休み中の台風はびんてくっがね〜。おいは年中無休の満遍なくやっど。,null,3,Wed Aug 01 03:12:23 UTC 2012,-1
707,♪Fly High〜 降らい灰〜 星空に届け〜！,null,3,Sun Aug 12 12:41:36 UTC 2012,-1
708,【近日】桜島、噴火辞めるってよ。【公開】,null,3,Tue Aug 21 08:37:37 UTC 2012,-1
709,博多発の新幹線を降りたときから中央駅は灰の中…,null,4,Sat Aug 25 23:29:58 UTC 2012,-1
710,「俺たちの噴火は、まだまだ続くぜ！」～桜島先生の次回噴火にご期待ください～,null,4,Mon Aug 27 03:57:06 UTC 2012,-1
711,…フッ。降らないほうがシアワセだよ。,null,4,Wed Sep 19 16:22:25 UTC 2012,-1
712,南岳、噴煙薄いぞっ。…何やってんのっ！？,null,3,Sat Sep 22 08:57:05 UTC 2012,-1
713,そげん、ゆたち。「出物、腫れ物、ところ構わず」ちゆわいよ。止めがなっつかい。,null,3,Sat Sep 22 09:27:08 UTC 2012,-1
714,噴火、わたし、気になります！,null,4,Thu Oct 04 02:48:25 UTC 2012,-1
715,桜島は衰退しました,null,4,Thu Oct 04 03:07:18 UTC 2012,-1
716,ただのカカシ噴火ですな,null,4,Sun Oct 07 19:10:23 UTC 2012,-1
717,阿多カルデラには絶対負けねぇ！,null,4,Tue Oct 09 16:22:48 UTC 2012,-1
718,あまり姶良カルデラを怒らせないほうがいい,null,4,Thu Oct 11 18:31:32 UTC 2012,-1
719,ｼｬﾊﾞﾄﾞｩﾋﾞﾀｯﾁﾄﾞｯｶｰﾝ!!,null,3,Mon Oct 15 01:20:47 UTC 2012,-1
720,この中に1人、活火山がいる!,null,3,Mon Oct 15 01:23:22 UTC 2012,-1
721,ブルカノ式はブルカノ式であると見抜ける人でないと(桜島を扱うのは)難しい,null,4,Wed Oct 17 16:37:20 UTC 2012,-1
722,「おい、南岳！」,null,4,Sun Oct 21 18:03:30 UTC 2012,-1
723,あえて言おう!!灰であると!!,null,3,Mon Oct 29 19:54:17 UTC 2012,-1
724,わしの噴火はVEI=5まであるぞ,null,3,Sun Nov 04 18:02:12 UTC 2012,-1
725,噴火することを……強いられているんだ！,null,4,Mon Nov 12 03:26:12 UTC 2012,-1
726,出た！桜島さんの火山灰コンボだ！,null,3,Tue Nov 13 10:18:19 UTC 2012,-1
727,5つの火口が導く未来！噴け！レインボー桜島！,null,4,Wed Nov 14 05:49:07 UTC 2012,-1
728,おーい、若尊。起きてるか～。俺ばっかり灰出すの疲れたぞ～,null,3,Wed Nov 14 17:44:28 UTC 2012,-1
729,桜島×阿蘇山の薄い本ください,null,4,Wed Nov 14 22:20:13 UTC 2012,-1
730,桜島は桜島だよ　生まれた時からずーっと　将来も桜島は桜島だよ,null,3,Thu Nov 15 15:18:45 UTC 2012,-1
731,桜島の観光バスはハイデッカーバス。灰でっかー？　,null,4,Sat Nov 17 12:57:51 UTC 2012,-1
732,バンジャーイ　ヽ(ﾟ∀ﾟ)ﾉ　,null,3,Sat Nov 17 12:57:51 UTC 2012,-1
733,国際火山学会誘致に向けて頑張っちゃうぞ～,null,3,Wed Nov 21 17:48:31 UTC 2012,-1
734,三連休だから観光客に噴煙見せなきゃ。めんどくせえなぁ。,null,3,Thu Nov 22 17:44:26 UTC 2012,-1
735,北岳のやつ、いつまで寝てるつもりだ。200年も俺ばっかりもう疲れた！,null,4,Sun Dec 02 16:54:18 UTC 2012,-1
736,ズキュウウゥン,null,4,Mon Dec 03 04:45:24 UTC 2012,-1
737,なっ！？　座ったままの姿勢！スコリアだけであんな噴火を、何者！？,null,4,Mon Dec 03 04:45:24 UTC 2012,-1
738,俺たちに必要なの­は過去の降下火砕堆積物より未­来の噴火だ,null,4,Mon Dec 03 04:55:52 UTC 2012,-1
739,俺は噴火せずして後­悔するより、噴火して­後悔する,null,4,Mon Dec 03 04:55:52 UTC 2012,-1
740,私に学ぼうと思う­な。私の模倣は誰に­もできぬ。,null,3,Mon Dec 03 04:55:52 UTC 2012,-1
741,火山同士の一騎打ちだ！,null,3,Mon Dec 03 04:55:52 UTC 2012,-1
742,火山だけど愛さえあれば関係ないよねっ,null,3,Mon Dec 03 05:01:11 UTC 2012,-1
743,僕は噴煙が少ない,null,4,Mon Dec 03 05:03:13 UTC 2012,-1
744,いつもニコニコあなたの隣に這いよる火山 桜島です♪,null,4,Mon Dec 03 05:04:56 UTC 2012,-1
745,皆さんもご一緒に、よっしゃ〜行くぞ〜！,null,4,Mon Dec 03 16:00:22 UTC 2012,-1
746,降ったねっ、二度も降った。この時期に降られたコトないのにっ！,null,4,Mon Dec 03 16:10:49 UTC 2012,-1
747,桜島ロイヤルレインボーバースト！,null,4,Tue Dec 04 03:54:13 UTC 2012,-1
748,ULTRAFLY！ ヽ(ﾟ∀ﾟ)ﾉ ふらいは━━━━い（灰）,null,4,Tue Dec 04 14:24:47 UTC 2012,-1
749,スマイル党から立候補したいです,null,4,Thu Dec 06 06:27:05 UTC 2012,-1
750,お前も灰まみれにしてやろうか！,null,4,Tue Dec 11 06:21:26 UTC 2012,-1
751,最高に灰ってやつだぜええええ！,null,4,Sat Dec 15 17:46:00 UTC 2012,-1
752,お前は今までに吹いた灰の量を覚えているのか？,null,4,Sat Dec 15 17:51:01 UTC 2012,-1
753,♪Look at あれが昭和火口だ。 君はそっとつぶやいて、 南 (岳の) 噴火を (火柱) 楽しんでる〜。,null,3,Sun Dec 16 09:25:39 UTC 2012,-1
754,♪灰が降った、灰が降った、灰が降った、Yes! 君に～,null,4,Wed Dec 19 14:16:57 UTC 2012,-1
755,今年の降灰、今年のうちに。,null,3,Wed Dec 19 14:32:25 UTC 2012,-1
756,ぎゃははははは！演出ご苦労ォ！！華々しく灰降らせてやるから感謝しろォ・・・！！,null,4,Fri Dec 21 12:05:37 UTC 2012,-1
757,噴火するたび灰が増えるね！（ドドドドーン！）,null,3,Sun Dec 23 09:23:36 UTC 2012,-1
758,♪絶え〜間なく注ぐ灰の名を〜、噴煙と呼ぶことが出来〜たなら〜,null,4,Tue Dec 25 15:30:53 UTC 2012,-1
759,♪目に沁みて、目に沁みて、目に沁みて、辛いよ〜お〜ッ。,null,4,Tue Dec 25 15:36:05 UTC 2012,-1
760,お年玉だよ！,null,4,Wed Jan 02 00:04:35 UTC 2013,-1
761,目標物体、現在、東郡元防衛ライン上空を通過。追尾開始します。,null,3,Mon Jan 07 15:27:37 UTC 2013,-1
